Date,Open,High,Low,Close,Adj Close,Volume
2001-04-27,0.375000,0.400000,0.375000,0.385000,0.341438,207200
2001-04-30,0.387500,0.487500,0.385000,0.425000,0.376912,451200
2001-05-01,0.425000,0.475000,0.417500,0.450000,0.399084,124400
2001-05-02,0.472500,0.472500,0.457500,0.457500,0.405735,73200
2001-05-03,0.457500,0.457500,0.432500,0.432500,0.383564,12400
2001-05-04,0.450000,0.462500,0.432500,0.432500,0.383564,919200
2001-05-07,0.430000,0.462500,0.430000,0.450000,0.399084,369600
2001-05-08,0.500000,0.500000,0.300000,0.375000,0.332570,824800
2001-05-09,0.362500,0.385000,0.360000,0.375000,0.332570,1236800
2001-05-10,0.387500,0.432500,0.387500,0.412500,0.365827,76800
2001-05-11,0.417500,0.417500,0.407500,0.412500,0.365827,54400
2001-05-14,0.412500,0.442500,0.410000,0.425000,0.376912,44400
2001-05-15,0.430000,0.430000,0.410000,0.410000,0.363610,190000
2001-05-16,0.420000,0.425000,0.412500,0.415000,0.368044,131600
2001-05-17,0.412500,0.437500,0.412500,0.415000,0.368044,73200
2001-05-18,0.415000,0.442500,0.415000,0.425000,0.376912,163200
2001-05-21,0.422500,0.435000,0.422500,0.422500,0.374695,5600
2001-05-22,0.435000,0.447500,0.425000,0.440000,0.390215,228800
2001-05-23,0.455000,0.455000,0.437500,0.445000,0.394649,30400
2001-05-24,0.442500,0.442500,0.442500,0.442500,0.392432,10800
2001-05-25,0.450000,0.457500,0.437500,0.437500,0.387998,14400
2001-05-29,0.450000,0.475000,0.450000,0.475000,0.421255,140000
2001-05-30,0.482500,0.482500,0.457500,0.462500,0.410169,76800
2001-05-31,0.462500,0.490000,0.462500,0.480000,0.425689,320800
2001-06-01,0.492500,0.512500,0.487500,0.510000,0.452295,358000
2001-06-04,0.505000,0.547500,0.495000,0.512500,0.454512,783200
2001-06-05,0.502500,0.520000,0.495000,0.495000,0.438992,133600
2001-06-06,0.522500,0.522500,0.497500,0.502500,0.445643,167600
2001-06-07,0.512500,0.550000,0.507500,0.535000,0.474466,926000
2001-06-08,0.577500,0.612500,0.540000,0.562500,0.498855,731600
2001-06-11,0.577500,0.577500,0.300000,0.510000,0.452295,1015200
2001-06-12,0.495000,0.502500,0.475000,0.500000,0.443426,278000
2001-06-13,0.500000,0.512500,0.492500,0.500000,0.443426,548800
2001-06-14,0.492500,0.500000,0.487500,0.495000,0.438992,89600
2001-06-15,0.487500,0.490000,0.455000,0.475000,0.421255,39600
2001-06-18,0.425000,0.425000,0.375000,0.382500,0.339221,188000
2001-06-19,0.382500,0.392500,0.380000,0.382500,0.339221,102800
2001-06-20,0.375000,0.385000,0.350000,0.375000,0.332570,306400
2001-06-21,0.375000,0.375000,0.290000,0.325000,0.288227,583200
2001-06-22,0.325000,0.355000,0.320000,0.340000,0.301530,187200
2001-06-25,0.340000,0.365000,0.340000,0.365000,0.323701,383600
2001-06-26,0.400000,0.412500,0.387500,0.402500,0.356958,135200
2001-06-27,0.385000,0.385000,0.355000,0.355000,0.314833,800
2001-06-28,0.362500,0.387500,0.362500,0.375000,0.332570,9600
2001-06-29,0.365000,0.365000,0.337500,0.340000,0.301530,102400
2001-07-02,0.337500,0.342500,0.325000,0.325000,0.288227,178800
2001-07-03,0.332500,0.332500,0.332500,0.332500,0.294878,1600
2001-07-05,0.335000,0.335000,0.320000,0.325000,0.288227,120000
2001-07-06,0.325000,0.325000,0.292500,0.305000,0.270490,911200
2001-07-09,0.295000,0.332500,0.295000,0.307500,0.272707,134800
2001-07-10,0.320000,0.320000,0.307500,0.312500,0.277141,110400
2001-07-11,0.312500,0.320000,0.300000,0.300000,0.266056,540400
2001-07-12,0.312500,0.315000,0.302500,0.302500,0.268273,352000
2001-07-13,0.305000,0.387500,0.305000,0.367500,0.325918,189200
2001-07-16,0.365000,0.375000,0.312500,0.330000,0.292661,400800
2001-07-17,0.335000,0.350000,0.327500,0.347500,0.308181,32000
2001-07-18,0.327500,0.327500,0.287500,0.300000,0.266056,650800
2001-07-19,0.305000,0.315000,0.300000,0.302500,0.268273,69600
2001-07-20,0.302500,0.332500,0.300000,0.310000,0.274924,748800
2001-07-23,0.302500,0.312500,0.205000,0.205000,0.181805,1123200
2001-07-24,0.187500,0.187500,0.152500,0.155000,0.137462,2778400
2001-07-25,0.175000,0.175000,0.130000,0.132500,0.117508,1608400
2001-07-26,0.137500,0.172500,0.127500,0.150000,0.133028,2022800
2001-07-27,0.170000,0.217500,0.165000,0.192500,0.170719,348800
2001-07-30,0.202500,0.225000,0.200000,0.200000,0.177371,167200
2001-07-31,0.187500,0.232500,0.187500,0.212500,0.188456,72400
2001-08-01,0.215000,0.230000,0.202500,0.225000,0.199542,57200
2001-08-02,0.212500,0.212500,0.170000,0.187500,0.166285,491200
2001-08-03,0.187500,0.187500,0.187500,0.187500,0.166285,400
2001-08-06,0.187500,0.195000,0.187500,0.195000,0.172936,20000
2001-08-07,0.195000,0.212500,0.195000,0.200000,0.177371,74000
2001-08-08,0.205000,0.205000,0.197500,0.200000,0.177371,244800
2001-08-09,0.197500,0.200000,0.195000,0.197500,0.175153,117200
2001-08-10,0.195000,0.200000,0.195000,0.197500,0.175153,138400
2001-08-13,0.202500,0.202500,0.195000,0.200000,0.177371,40800
2001-08-14,0.195000,0.200000,0.195000,0.197500,0.175153,56800
2001-08-15,0.197500,0.200000,0.197500,0.200000,0.177371,158000
2001-08-16,0.197500,0.207500,0.192500,0.207500,0.184022,62000
2001-08-17,0.200000,0.207500,0.200000,0.202500,0.179588,17600
2001-08-20,0.200000,0.200000,0.187500,0.187500,0.166285,35200
2001-08-21,0.187500,0.187500,0.182500,0.182500,0.161851,22800
2001-08-22,0.182500,0.205000,0.175000,0.205000,0.181805,22400
2001-08-23,0.177500,0.177500,0.177500,0.177500,0.157416,7600
2001-08-24,0.177500,0.177500,0.177500,0.177500,0.157416,0
2001-08-27,0.182500,0.197500,0.175000,0.175000,0.155199,36800
2001-08-28,0.177500,0.177500,0.175000,0.175000,0.155199,6800
2001-08-29,0.190000,0.190000,0.175000,0.175000,0.155199,36400
2001-08-30,0.192500,0.197500,0.170000,0.170000,0.150765,99600
2001-08-31,0.162500,0.170000,0.137500,0.160000,0.141896,29200
2001-09-04,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-05,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-06,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-07,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-10,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-17,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-18,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-19,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-20,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-21,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-24,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-25,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-26,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-27,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-09-28,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-01,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-02,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-03,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-04,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-05,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-08,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-09,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-10,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-11,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-12,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-15,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-16,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-17,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-18,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-19,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-22,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-23,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-24,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-25,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-26,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-29,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-30,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-10-31,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-01,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-02,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-05,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-06,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-07,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-08,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-09,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-12,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-13,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-14,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-15,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-16,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-19,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-20,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-21,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-23,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-26,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-27,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-28,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-29,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-11-30,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-03,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-04,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-05,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-06,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-07,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-10,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-11,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-12,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-13,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-14,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-17,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-18,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-19,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-20,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-21,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-24,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-26,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-27,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-28,0.160000,0.160000,0.160000,0.160000,0.141896,0
2001-12-31,0.160000,0.160000,0.160000,0.160000,0.141896,0
2002-01-02,0.187500,0.367500,0.187500,0.237500,0.210627,681200
2002-01-03,0.247500,0.250000,0.215000,0.215000,0.190673,459600
2002-01-04,0.217500,0.245000,0.217500,0.232500,0.206193,230400
2002-01-07,0.235000,0.235000,0.222500,0.225000,0.199542,165200
2002-01-08,0.225000,0.225000,0.222500,0.222500,0.197325,117600
2002-01-09,0.232500,0.232500,0.220000,0.220000,0.195108,212000
2002-01-10,0.225000,0.225000,0.222500,0.222500,0.197325,6800
2002-01-11,0.215000,0.225000,0.212500,0.212500,0.188456,250400
2002-01-14,0.212500,0.212500,0.210000,0.212500,0.188456,10400
2002-01-15,0.212500,0.212500,0.212500,0.212500,0.188456,0
2002-01-16,0.210000,0.215000,0.210000,0.212500,0.188456,111200
2002-01-17,0.212500,0.212500,0.210000,0.210000,0.186239,42000
2002-01-18,0.212500,0.212500,0.210000,0.212500,0.188456,26800
2002-01-22,0.215000,0.215000,0.210000,0.210000,0.186239,14400
2002-01-23,0.210000,0.212500,0.207500,0.207500,0.184022,78000
2002-01-24,0.215000,0.215000,0.212500,0.212500,0.188456,22000
2002-01-25,0.210000,0.212500,0.210000,0.210000,0.186239,26400
2002-01-28,0.210000,0.215000,0.210000,0.212500,0.188456,185200
2002-01-29,0.212500,0.212500,0.210000,0.210000,0.186239,56000
2002-01-30,0.205000,0.205000,0.195000,0.205000,0.181805,31600
2002-01-31,0.205000,0.205000,0.205000,0.205000,0.181805,0
2002-02-01,0.207500,0.207500,0.195000,0.195000,0.172936,64000
2002-02-04,0.195000,0.195000,0.187500,0.187500,0.166285,42400
2002-02-05,0.162500,0.245000,0.162500,0.200000,0.177371,317600
2002-02-06,0.202500,0.212500,0.202500,0.212500,0.188456,31200
2002-02-07,0.222500,0.222500,0.205000,0.205000,0.181805,32400
2002-02-08,0.192500,0.250000,0.192500,0.217500,0.192890,591200
2002-02-11,0.242500,0.247500,0.227500,0.247500,0.219496,332400
2002-02-12,0.227500,0.250000,0.227500,0.250000,0.221713,931600
2002-02-13,0.237500,0.250000,0.237500,0.237500,0.210627,123200
2002-02-14,0.235000,0.235000,0.235000,0.235000,0.208410,13600
2002-02-15,0.247500,0.247500,0.232500,0.232500,0.206193,15200
2002-02-19,0.242500,0.242500,0.227500,0.227500,0.201759,48000
2002-02-20,0.225000,0.227500,0.202500,0.207500,0.184022,102400
2002-02-21,0.210000,0.210000,0.210000,0.210000,0.186239,800
2002-02-22,0.210000,0.210000,0.207500,0.207500,0.184022,38400
2002-02-25,0.230000,0.232500,0.230000,0.230000,0.203976,26000
2002-02-26,0.220000,0.220000,0.220000,0.220000,0.195108,11600
2002-02-27,0.207500,0.222500,0.207500,0.222500,0.197325,3600
2002-02-28,0.215000,0.215000,0.212500,0.212500,0.188456,12000
2002-03-01,0.212500,0.212500,0.212500,0.212500,0.188456,0
2002-03-04,0.212500,0.215000,0.207500,0.215000,0.190673,14400
2002-03-05,0.215000,0.215000,0.215000,0.215000,0.190673,0
2002-03-06,0.212500,0.212500,0.210000,0.212500,0.188456,10800
2002-03-07,0.217500,0.217500,0.200000,0.210000,0.186239,111600
2002-03-08,0.202500,0.217500,0.200000,0.200000,0.177371,98000
2002-03-11,0.202500,0.202500,0.202500,0.202500,0.179588,800
2002-03-12,0.200000,0.205000,0.200000,0.205000,0.181805,102000
2002-03-13,0.205000,0.205000,0.200000,0.200000,0.177371,66000
2002-03-14,0.200000,0.200000,0.200000,0.200000,0.177371,400
2002-03-15,0.197500,0.200000,0.197500,0.200000,0.177371,85600
2002-03-18,0.205000,0.205000,0.200000,0.200000,0.177371,32400
2002-03-19,0.197500,0.202500,0.192500,0.195000,0.172936,98800
2002-03-20,0.192500,0.200000,0.187500,0.195000,0.172936,177200
2002-03-21,0.187500,0.200000,0.162500,0.187500,0.166285,142400
2002-03-22,0.187500,0.187500,0.187500,0.187500,0.166285,88000
2002-03-25,0.197500,0.197500,0.185000,0.187500,0.166285,124400
2002-03-26,0.182500,0.182500,0.182500,0.182500,0.161851,4800
2002-03-27,0.182500,0.182500,0.177500,0.177500,0.157416,28000
2002-03-28,0.182500,0.187500,0.182500,0.187500,0.166285,200000
2002-04-01,0.187500,0.187500,0.187500,0.187500,0.166285,88000
2002-04-02,0.185000,0.185000,0.182500,0.182500,0.161851,33600
2002-04-03,0.185000,0.185000,0.167500,0.180000,0.159633,538800
2002-04-04,0.180000,0.180000,0.175000,0.175000,0.155199,380800
2002-04-05,0.180000,0.182500,0.177500,0.180000,0.159633,530800
2002-04-08,0.180000,0.210000,0.180000,0.210000,0.186239,74800
2002-04-09,0.200000,0.207500,0.200000,0.202500,0.179588,88800
2002-04-10,0.202500,0.202500,0.200000,0.200000,0.177371,192800
2002-04-11,0.200000,0.200000,0.197500,0.197500,0.175153,24000
2002-04-12,0.202500,0.202500,0.187500,0.187500,0.166285,6400
2002-04-15,0.187500,0.187500,0.187500,0.187500,0.166285,0
2002-04-16,0.187500,0.195000,0.170000,0.195000,0.172936,200400
2002-04-17,0.195000,0.212500,0.192500,0.207500,0.184022,870400
2002-04-18,0.207500,0.222500,0.205000,0.217500,0.192890,280400
2002-04-19,0.217500,0.217500,0.212500,0.212500,0.188456,37200
2002-04-22,0.212500,0.215000,0.212500,0.215000,0.190673,216400
2002-04-23,0.210000,0.215000,0.200000,0.207500,0.184022,91600
2002-04-24,0.212500,0.232500,0.212500,0.225000,0.199542,638800
2002-04-25,0.232500,0.235000,0.217500,0.225000,0.199542,573200
2002-04-26,0.225000,0.262500,0.225000,0.262500,0.232799,3082400
2002-04-29,0.250000,0.267500,0.235000,0.262500,0.232799,1404000
2002-04-30,0.262500,0.275000,0.257500,0.267500,0.237233,1064000
2002-05-01,0.262500,0.275000,0.262500,0.270000,0.239450,474400
2002-05-02,0.265000,0.270000,0.260000,0.262500,0.232799,167200
2002-05-03,0.257500,0.267500,0.257500,0.262500,0.232799,295600
2002-05-06,0.270000,0.270000,0.252500,0.262500,0.232799,547600
2002-05-07,0.267500,0.272500,0.262500,0.272500,0.241667,273200
2002-05-08,0.270000,0.292500,0.267500,0.287500,0.254970,316000
2002-05-09,0.282500,0.287500,0.260000,0.287500,0.254970,8400
2002-05-10,0.275000,0.297500,0.275000,0.297500,0.263839,63200
2002-05-13,0.300000,0.312500,0.297500,0.312500,0.277141,122800
2002-05-14,0.300000,0.300000,0.295000,0.300000,0.266056,40400
2002-05-15,0.295000,0.295000,0.285000,0.295000,0.261621,43600
2002-05-16,0.275000,0.297500,0.270000,0.292500,0.259404,50400
2002-05-17,0.292500,0.300000,0.290000,0.297500,0.263839,70400
2002-05-20,0.270000,0.295000,0.265000,0.295000,0.261621,8400
2002-05-21,0.277500,0.292500,0.277500,0.292500,0.259404,12400
2002-05-22,0.295000,0.295000,0.287500,0.292500,0.259404,10000
2002-05-23,0.277500,0.292500,0.277500,0.290000,0.257187,78000
2002-05-24,0.282500,0.287500,0.282500,0.287500,0.254970,166800
2002-05-28,0.275000,0.290000,0.275000,0.285000,0.252753,180800
2002-05-29,0.290000,0.295000,0.287500,0.287500,0.254970,63600
2002-05-30,0.290000,0.290000,0.275000,0.280000,0.248319,99200
2002-05-31,0.287500,0.295000,0.287500,0.295000,0.261621,68800
2002-06-03,0.295000,0.310000,0.295000,0.307500,0.272707,47200
2002-06-04,0.310000,0.312500,0.297500,0.297500,0.263839,481600
2002-06-05,0.302500,0.320000,0.300000,0.310000,0.274924,592800
2002-06-06,0.310000,0.310000,0.280000,0.295000,0.261621,39600
2002-06-07,0.282500,0.295000,0.282500,0.295000,0.261621,15600
2002-06-10,0.310000,0.310000,0.285000,0.290000,0.257187,69600
2002-06-11,0.280000,0.315000,0.280000,0.312500,0.277141,622800
2002-06-12,0.307500,0.315000,0.302500,0.307500,0.272707,264000
2002-06-13,0.302500,0.315000,0.302500,0.312500,0.277141,59600
2002-06-14,0.307500,0.327500,0.305000,0.325000,0.288227,354400
2002-06-17,0.332500,0.337500,0.320000,0.332500,0.294878,140000
2002-06-18,0.335000,0.392500,0.327500,0.337500,0.299313,179600
2002-06-19,0.350000,0.350000,0.335000,0.335000,0.297096,32000
2002-06-20,0.345000,0.345000,0.325000,0.325000,0.288227,60800
2002-06-21,0.335000,0.340000,0.317500,0.337500,0.299313,79600
2002-06-24,0.342500,0.345000,0.337500,0.345000,0.305964,98400
2002-06-25,0.347500,0.357500,0.347500,0.350000,0.310398,58400
2002-06-26,0.350000,0.380000,0.350000,0.372500,0.330352,121600
2002-06-27,0.372500,0.375000,0.340000,0.340000,0.301530,30400
2002-06-28,0.362500,0.365000,0.342500,0.350000,0.310398,70800
2002-07-01,0.370000,0.375000,0.355000,0.375000,0.332570,56000
2002-07-02,0.375000,0.375000,0.350000,0.375000,0.332570,185200
2002-07-03,0.367500,0.375000,0.360000,0.360000,0.319267,72800
2002-07-05,0.357500,0.370000,0.357500,0.362500,0.321484,24000
2002-07-08,0.365000,0.370000,0.365000,0.370000,0.328135,42400
2002-07-09,0.365000,0.380000,0.365000,0.380000,0.337004,107200
2002-07-10,0.380000,0.380000,0.360000,0.360000,0.319267,60400
2002-07-11,0.380000,0.380000,0.380000,0.380000,0.337004,4800
2002-07-12,0.375000,0.375000,0.362500,0.362500,0.321484,34000
2002-07-15,0.375000,0.375000,0.375000,0.375000,0.332570,3600
2002-07-16,0.375000,0.375000,0.355000,0.365000,0.323701,100400
2002-07-17,0.355000,0.387500,0.355000,0.380000,0.337004,497200
2002-07-18,0.395000,0.412500,0.387500,0.390000,0.345873,92800
2002-07-19,0.410000,0.410000,0.390000,0.390000,0.345873,76000
2002-07-22,0.400000,0.407500,0.397500,0.397500,0.352524,70800
2002-07-23,0.400000,0.417500,0.400000,0.415000,0.368044,662400
2002-07-24,0.410000,0.417500,0.390000,0.412500,0.365827,89600
2002-07-25,0.415000,0.417500,0.402500,0.402500,0.356958,79200
2002-07-26,0.400000,0.405000,0.395000,0.395000,0.350307,131600
2002-07-29,0.402500,0.422500,0.402500,0.422500,0.374695,180400
2002-07-30,0.400000,0.447500,0.400000,0.447500,0.396866,408800
2002-07-31,0.447500,0.510000,0.435000,0.510000,0.452295,560400
2002-08-01,0.510000,0.510000,0.437500,0.455000,0.403518,324800
2002-08-02,0.447500,0.462500,0.440000,0.445000,0.394649,156400
2002-08-05,0.470000,0.475000,0.425000,0.435000,0.385781,254800
2002-08-06,0.460000,0.497500,0.422500,0.442500,0.392432,372800
2002-08-07,0.492500,0.492500,0.435000,0.435000,0.385781,51600
2002-08-08,0.435000,0.475000,0.435000,0.475000,0.421255,155600
